model,category,subtype,pair,layer,patch_type,alpha,progress,kl_ratio,logit_delta_ratio,patch_norm,a_ref_norm,b_ref_norm,norm_ratio_to_a,norm_ratio_to_b,norm_z,max_abs_norm_z,finite,off_manifold,high_progress,over_conversion,negative_progress,labels
glm4,passive,dative_passive,pass_role_offered,3,resid_out,0.750000,1.088336,0.036684,1.175345,15.807751,15.912879,15.904985,0.993394,0.993887,0.117757,0.117757,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,3,resid_in,1.000000,1.087478,0.027863,1.159765,15.678817,15.676952,15.678802,1.000119,1.000001,0.570669,0.570669,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,3,resid_out,1.000000,1.083052,0.023828,1.151100,15.904983,15.912879,15.904985,0.999504,1.000000,0.783766,0.783766,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,4,resid_in,0.750000,1.088336,0.036684,1.175345,15.807751,15.912879,15.904985,0.993394,0.993887,0.117757,0.117757,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,4,resid_out,0.750000,1.107040,0.018484,1.180189,253.632278,253.638824,253.638962,0.999974,0.999974,0.108810,0.108810,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,4,resid_in,1.000000,1.083052,0.023828,1.151100,15.904983,15.912879,15.904985,0.999504,1.000000,0.783766,0.783766,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,4,resid_out,1.000000,1.085841,0.018802,1.149142,253.642197,253.638824,253.638962,1.000013,1.000013,0.175516,0.175516,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,5,resid_out,0.500000,0.823250,0.141983,1.021527,265.428589,265.442352,265.443481,0.999948,0.999944,0.066286,0.066286,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,dative_passive,pass_role_offered,5,resid_in,0.750000,1.107040,0.018484,1.180189,253.632278,253.638824,253.638962,0.999974,0.999974,0.108810,0.108810,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,5,resid_out,0.750000,1.123984,0.016999,1.189351,265.433167,265.442352,265.443481,0.999965,0.999961,0.097348,0.097348,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,5,resid_in,1.000000,1.085841,0.018802,1.149142,253.642197,253.638824,253.638962,1.000013,1.000013,0.175516,0.175516,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,5,resid_out,1.000000,1.088944,0.017996,1.150829,265.446411,265.442352,265.443481,1.000015,1.000011,0.187220,0.187220,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,6,resid_in,0.500000,0.823250,0.141983,1.021527,265.428589,265.442352,265.443481,0.999948,0.999944,0.066286,0.066286,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,dative_passive,pass_role_offered,6,resid_in,0.750000,1.123984,0.016999,1.189351,265.433167,265.442352,265.443481,0.999965,0.999961,0.097348,0.097348,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,6,resid_out,0.750000,1.099661,0.030972,1.166878,271.254669,271.269684,271.269653,0.999945,0.999945,0.087179,0.087179,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,6,resid_in,1.000000,1.088944,0.017996,1.150829,265.446411,265.442352,265.443481,1.000015,1.000011,0.187220,0.187220,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,6,resid_out,1.000000,1.095676,0.017344,1.157238,271.272308,271.269684,271.269653,1.000010,1.000010,0.208194,0.208194,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,7,resid_in,0.750000,1.099661,0.030972,1.166878,271.254669,271.269684,271.269653,0.999945,0.999945,0.087179,0.087179,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,7,resid_out,0.750000,1.101818,0.027198,1.163089,293.301331,293.320465,293.322601,0.999935,0.999927,0.107479,0.107479,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,7,resid_in,1.000000,1.095676,0.017344,1.157238,271.272308,271.269684,271.269653,1.000010,1.000010,0.208194,0.208194,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,7,resid_out,1.000000,1.083618,0.017597,1.145910,293.326752,293.320465,293.322601,1.000021,1.000014,0.284656,0.284656,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,8,resid_out,0.500000,0.954728,0.037951,1.026945,316.130493,316.167084,316.164856,0.999884,0.999891,0.071272,0.071272,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,dative_passive,pass_role_offered,8,resid_in,0.750000,1.101818,0.027198,1.163089,293.301331,293.320465,293.322601,0.999935,0.999927,0.107479,0.107479,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,8,resid_out,0.750000,1.103507,0.026225,1.160363,316.140015,316.167084,316.164856,0.999914,0.999921,0.138548,0.138548,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,8,resid_in,1.000000,1.083618,0.017597,1.145910,293.326752,293.320465,293.322601,1.000021,1.000014,0.284656,0.284656,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,dative_passive,pass_role_offered,8,resid_out,1.000000,1.084073,0.015710,1.143832,316.169586,316.167084,316.164856,1.000008,1.000015,0.347494,0.347494,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,0,resid_in,0.750000,0.934115,0.591500,1.067522,0.232760,0.282131,0.261888,0.825007,0.888777,-1.422106,1.422106,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,0,resid_out,0.750000,0.996860,0.316352,1.084021,8.234781,8.228113,8.254617,1.000810,0.997597,-0.473437,0.473437,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,0,mlp_out,0.750000,0.824996,0.130091,0.935044,8.045523,8.034575,8.063936,1.001363,0.997717,-0.225815,0.225815,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,0,resid_in,1.000000,0.936522,0.465519,1.039026,0.261888,0.282131,0.261888,0.928252,1.000002,-0.687228,0.687228,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,0,resid_out,1.000000,0.984741,0.321279,1.067409,8.254642,8.228113,8.254617,1.003224,1.000003,0.118931,0.118931,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,0,mlp_out,1.000000,1.019569,0.260509,1.104196,8.063966,8.034575,8.063936,1.003658,1.000004,0.427358,0.427358,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,1,resid_in,0.750000,0.996860,0.316352,1.084021,8.234781,8.228113,8.254617,1.000810,0.997597,-0.473437,0.473437,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,1,resid_out,0.750000,1.082088,0.076677,1.136940,14.778083,14.785077,14.803474,0.999527,0.998285,-0.858666,0.858666,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,1,mlp_out,0.750000,0.832746,0.664912,1.101879,7.201561,7.230096,7.214770,0.996053,0.998169,-1.416760,1.416760,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,1,resid_in,1.000000,0.984741,0.321279,1.067409,8.254642,8.228113,8.254617,1.003224,1.000003,0.118931,0.118931,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,1,resid_out,1.000000,1.049446,0.108344,1.104545,14.803500,14.785077,14.803474,1.001246,1.000002,-0.263395,0.263395,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,1,mlp_out,1.000000,0.846864,0.684536,1.120662,7.214784,7.230096,7.214770,0.997882,1.000002,-0.942346,0.942346,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,2,resid_in,0.750000,1.082088,0.076677,1.136940,14.778083,14.785077,14.803474,0.999527,0.998285,-0.858666,0.858666,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,2,resid_out,0.750000,1.086612,0.045762,1.133411,15.558034,15.579446,15.603726,0.998626,0.997072,-0.975588,0.975588,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,2,resid_in,1.000000,1.049446,0.108344,1.104545,14.803500,14.785077,14.803474,1.001246,1.000002,-0.263395,0.263395,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,2,resid_out,1.000000,1.062333,0.042299,1.102233,15.603748,15.579446,15.603726,1.001560,1.000001,-0.390355,0.390355,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,3,resid_in,0.750000,1.086612,0.045762,1.133411,15.558034,15.579446,15.603726,0.998626,0.997072,-0.975588,0.975588,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,3,resid_out,0.750000,1.078528,0.043053,1.122696,15.642435,15.696429,15.702077,0.996560,0.996202,-1.014606,1.014606,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,3,resid_in,1.000000,1.062333,0.042299,1.102233,15.603748,15.579446,15.603726,1.001560,1.000001,-0.390355,0.390355,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,3,resid_out,1.000000,1.066800,0.038931,1.107649,15.702084,15.696429,15.702077,1.000360,1.000000,-0.606031,0.606031,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,4,resid_out,0.500000,0.863653,0.169554,0.941943,253.614822,253.619461,253.622879,0.999982,0.999968,-0.008591,0.008591,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,4,resid_in,0.750000,1.078528,0.043053,1.122696,15.642435,15.696429,15.702077,0.996560,0.996202,-1.014606,1.014606,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,4,resid_out,0.750000,1.080530,0.041098,1.127708,253.617813,253.619461,253.622879,0.999994,0.999980,0.011523,0.011523,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,4,resid_in,1.000000,1.066800,0.038931,1.107649,15.702084,15.696429,15.702077,1.000360,1.000000,-0.606031,0.606031,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,4,resid_out,1.000000,1.070532,0.032701,1.108457,253.625031,253.619461,253.622879,1.000022,1.000008,0.060064,0.060064,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,5,resid_in,0.500000,0.863653,0.169554,0.941943,253.614822,253.619461,253.622879,0.999982,0.999968,-0.008591,0.008591,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,5,resid_out,0.500000,0.811855,0.190817,0.910810,265.411316,265.419128,265.423859,0.999971,0.999953,-0.050920,0.050920,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,5,resid_in,0.750000,1.080530,0.041098,1.127708,253.617813,253.619461,253.622879,0.999994,0.999980,0.011523,0.011523,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,5,resid_out,0.750000,1.091656,0.044517,1.148307,265.415497,265.419128,265.423859,0.999986,0.999968,-0.022550,0.022550,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,5,resid_in,1.000000,1.070532,0.032701,1.108457,253.625031,253.619461,253.622879,1.000022,1.000008,0.060064,0.060064,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,5,resid_out,1.000000,1.077383,0.034278,1.115698,265.425659,265.419128,265.423859,1.000025,1.000007,0.046407,0.046407,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,6,resid_in,0.500000,0.811855,0.190817,0.910810,265.411316,265.419128,265.423859,0.999971,0.999953,-0.050920,0.050920,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,6,resid_out,0.500000,0.870143,0.149900,0.950885,271.227600,271.239563,271.246185,0.999956,0.999931,-0.098532,0.098532,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,6,resid_in,0.750000,1.091656,0.044517,1.148307,265.415497,265.419128,265.423859,0.999986,0.999968,-0.022550,0.022550,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,6,resid_out,0.750000,1.072958,0.040656,1.118308,271.233490,271.239563,271.246185,0.999978,0.999953,-0.058123,0.058123,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,6,resid_in,1.000000,1.077383,0.034278,1.115698,265.425659,265.419128,265.423859,1.000025,1.000007,0.046407,0.046407,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,6,resid_out,1.000000,1.064167,0.031061,1.095900,271.247803,271.239563,271.246185,1.000030,1.000006,0.040071,0.040071,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,7,resid_in,0.500000,0.870143,0.149900,0.950885,271.227600,271.239563,271.246185,0.999956,0.999931,-0.098532,0.098532,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,7,resid_out,0.500000,0.820370,0.144158,0.913600,293.261322,293.275208,293.288849,0.999953,0.999906,-0.171367,0.171367,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,7,resid_in,0.750000,1.072958,0.040656,1.118308,271.233490,271.239563,271.246185,0.999978,0.999953,-0.058123,0.058123,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,7,resid_out,0.750000,1.077700,0.039027,1.127924,293.270508,293.275208,293.288849,0.999984,0.999937,-0.107345,0.107345,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,7,resid_in,1.000000,1.064167,0.031061,1.095900,271.247803,271.239563,271.246185,1.000030,1.000006,0.040071,0.040071,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,7,resid_out,1.000000,1.075893,0.032648,1.110089,293.291382,293.275208,293.288849,1.000055,1.000009,0.038139,0.038139,1.000000,0.000000,1.000000,1.000000,0.000000,on_manifold_high_progress|on_manifold_over_conversion
glm4,passive,get_passive,pass_get_hired,8,resid_in,0.500000,0.820370,0.144158,0.913600,293.261322,293.275208,293.288849,0.999953,0.999906,-0.171367,0.171367,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,passive,get_passive,pass_get_hired,8,resid_out,0.500000,0.902337,0.108057,0.965459,316.085785,316.104919,316.116638,0.999939,0.999902,-0.244627,0.244627,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
