model,source,scope,category,subtype,pair,patch_type,alpha,progress,both_progress,progress_drop,kl_ratio,both_kl_ratio,kl_ratio_vs_both,max_abs_norm_z,max_norm_z,max_z_metric,norm_ratio_flag,numeric_illegal,off_manifold,functional_failure,labels
glm4,phase291,L0-L4,logical,and_or,logic_and_or_catdog,cross_battn_amlp,1.000000,0.074370,0.996495,0.922125,0.853019,0.000241,3542.388204,2.158254,2.158254,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_catdog,cross_battn_amlp,1.000000,0.226748,0.998546,0.771799,0.629429,0.000238,2649.861035,2.158254,2.158254,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_catdog,cross_battn_amlp,1.000000,0.167628,0.853853,0.686225,0.720619,0.037558,19.186964,2.158254,2.158254,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_tea,cross_battn_amlp,1.000000,0.042401,0.948365,0.905964,0.964350,0.009775,98.658723,1.267985,-1.267985,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_tea,cross_battn_amlp,1.000000,0.062162,0.986296,0.924134,0.879446,0.003560,247.030832,1.267985,-1.267985,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_tea,cross_battn_amlp,1.000000,0.350042,0.988758,0.638716,0.424034,0.001653,256.581765,1.396873,-1.396873,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_tea,cross_battn_amlp,1.000000,0.143629,1.001213,0.857584,0.745973,0.000589,1266.751831,1.396873,-1.396873,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_tea,cross_battn_amlp,1.000000,0.119395,0.944766,0.825371,0.819561,0.015702,52.193897,1.165568,-1.165568,L7.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,and_or,logic_and_or_keys,cross_battn_amlp,1.000000,0.001254,0.681671,0.680417,0.979193,0.199319,4.912699,0.585811,0.585811,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_keys,cross_battn_amlp,1.000000,0.022717,0.940433,0.917716,0.960063,0.018983,50.574957,0.585811,0.585811,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_keys,cross_battn_amlp,1.000000,0.042509,0.988324,0.945814,0.904256,0.006678,135.409104,0.814323,0.814323,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_keys,cross_battn_amlp,1.000000,0.250776,0.987293,0.736517,0.608335,0.003135,194.070097,1.058301,1.058301,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,and_or,logic_and_or_phone,cross_battn_amlp,1.000000,0.008910,0.579286,0.570376,0.964433,0.248619,3.879163,1.344055,1.344055,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_phone,cross_battn_amlp,1.000000,0.015925,0.998274,0.982349,0.959461,0.015771,60.838519,1.344055,1.344055,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_phone,cross_battn_amlp,1.000000,0.020176,1.001115,0.980939,0.942818,0.004221,223.389665,1.344055,1.344055,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_phone,cross_battn_amlp,1.000000,0.186539,0.990227,0.803687,0.735385,0.002353,312.556044,2.355415,2.355415,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_phone,cross_battn_amlp,1.000000,0.254928,1.000303,0.745376,0.706611,0.001296,545.099315,2.355415,2.355415,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_phone,cross_aattn_bmlp,1.000000,0.382477,1.000303,0.617827,0.448447,0.001296,345.943949,2.687476,2.687476,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_phone,cross_battn_amlp,1.000000,0.182801,0.884078,0.701277,0.820316,0.026343,31.139990,2.355415,2.355415,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_phone,cross_aattn_bmlp,1.000000,0.264724,0.884078,0.619355,0.611850,0.026343,23.226401,2.687476,2.687476,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_milk,cross_battn_amlp,1.000000,-0.022069,0.896754,0.918823,1.090590,0.022563,48.336265,1.097611,1.097611,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_milk,cross_battn_amlp,1.000000,0.026614,0.970295,0.943681,0.875824,0.021660,40.435522,1.097611,1.097611,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_milk,cross_battn_amlp,1.000000,0.252439,0.995991,0.743552,0.676938,0.001662,407.413092,3.611021,3.611021,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_milk,cross_battn_amlp,1.000000,0.224866,0.988839,0.763973,0.775402,0.000770,1007.246846,3.611021,3.611021,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_milk,cross_battn_amlp,1.000000,0.214671,0.857717,0.643046,0.913317,0.045617,20.021584,3.611021,3.611021,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,and_or,logic_and_or_judge,cross_battn_amlp,1.000000,-0.010498,0.630624,0.641122,1.022119,0.179370,5.698384,2.121645,2.121645,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_judge,cross_battn_amlp,1.000000,0.017668,0.927488,0.909820,1.005806,0.012341,81.498348,2.121645,2.121645,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_judge,cross_battn_amlp,1.000000,0.001629,0.980510,0.978881,1.006661,0.004867,206.831580,2.121645,2.121645,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_judge,cross_battn_amlp,1.000000,0.157590,0.993788,0.836198,0.650229,0.001555,418.069379,2.121645,2.121645,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_judge,cross_battn_amlp,1.000000,0.047924,1.000991,0.953067,0.922341,0.000489,1886.166016,2.121645,2.121645,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_judge,cross_battn_amlp,1.000000,0.011940,0.869279,0.857339,1.022878,0.018414,55.547565,1.805439,1.805439,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,and_or,logic_and_or_train,cross_battn_amlp,1.000000,0.015512,1.114921,1.099410,1.005806,0.178960,5.620294,0.379018,-0.379018,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_train,cross_battn_amlp,1.000000,0.001083,1.028634,1.027550,0.994760,0.002667,372.985804,0.763152,0.763152,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_train,cross_battn_amlp,1.000000,0.018953,1.023803,1.004850,0.990893,0.002340,423.394081,0.763152,0.763152,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_train,cross_battn_amlp,1.000000,0.193659,1.006452,0.812793,0.871199,0.001427,610.545987,0.850763,0.850763,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_train,cross_battn_amlp,1.000000,0.291580,1.012863,0.721282,0.665526,0.000401,1661.043634,0.877376,0.877376,L7.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_train,cross_battn_amlp,1.000000,0.268490,0.961237,0.692747,0.726956,0.020886,34.806160,0.877376,0.877376,L7.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,and_or,logic_and_or_report,cross_battn_amlp,1.000000,-0.014037,0.873678,0.887715,1.019469,1.526895,0.667674,0.569091,-0.569091,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,and_or,logic_and_or_report,cross_battn_amlp,1.000000,0.017731,1.102911,1.085180,1.024338,1.409352,0.726815,0.644814,0.644814,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,and_or,logic_and_or_report,cross_battn_amlp,1.000000,0.019224,1.054903,1.035679,1.031366,0.354777,2.907080,0.644814,0.644814,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,and_or,logic_and_or_report,cross_battn_amlp,1.000000,0.161632,0.994839,0.833207,0.727072,0.029783,24.412602,1.494131,1.494131,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,and_or,logic_and_or_report,cross_battn_amlp,1.000000,0.437689,0.994710,0.557020,0.592787,0.005570,106.421574,1.494131,1.494131,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,and_or,logic_and_or_report,cross_battn_amlp,1.000000,0.301250,0.901038,0.599788,0.696450,0.215533,3.231298,1.494131,1.494131,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_rain,cross_battn_amlp,1.000000,0.006829,0.993805,0.986976,0.999870,0.014911,67.054494,0.716298,-0.716298,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_rain,cross_battn_amlp,1.000000,0.000877,1.011917,1.011040,1.004930,0.000569,1766.846531,0.716298,-0.716298,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_rain,cross_battn_amlp,1.000000,0.007383,1.003197,0.995813,1.019402,0.001365,746.718781,0.843175,0.843175,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_rain,cross_battn_amlp,1.000000,0.003946,0.997384,0.993438,0.999757,0.000241,4147.403423,2.417676,2.417676,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_rain,cross_battn_amlp,1.000000,-0.002186,0.995362,0.997547,1.013383,0.000172,5888.097950,2.417676,2.417676,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_rain,cross_battn_amlp,1.000000,-0.000203,0.906601,0.906804,1.011028,0.025787,39.206822,2.417676,2.417676,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_tired,cross_battn_amlp,1.000000,-0.001901,1.013762,1.015662,1.005167,0.013441,74.781664,0.517593,0.517593,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_tired,cross_battn_amlp,1.000000,0.012429,1.008796,0.996367,0.933055,0.001813,514.524125,0.682482,0.682482,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_tired,cross_battn_amlp,1.000000,0.024097,1.010080,0.985983,0.954621,0.000965,989.726160,1.443368,1.443368,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_tired,cross_battn_amlp,1.000000,0.039325,1.000890,0.961566,0.932544,0.001208,771.654200,2.033731,2.033731,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_tired,cross_battn_amlp,1.000000,0.056419,1.002910,0.946491,0.839784,0.000405,2073.492083,2.033731,2.033731,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_tired,cross_battn_amlp,1.000000,0.038769,0.909969,0.871200,0.891339,0.057102,15.609574,2.033731,2.033731,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_noise,cross_battn_amlp,1.000000,0.000686,0.974670,0.973984,0.918455,0.022058,41.637362,0.775077,0.775077,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_noise,cross_battn_amlp,1.000000,-0.009840,0.996175,1.006015,0.998757,0.006481,154.102706,1.306361,1.306361,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_noise,cross_battn_amlp,1.000000,0.035059,0.999428,0.964369,0.978052,0.002577,379.512438,1.366583,1.366583,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_noise,cross_battn_amlp,1.000000,0.071793,1.003646,0.931853,1.058972,0.002175,486.906737,2.936522,2.936522,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_noise,cross_battn_amlp,1.000000,0.051231,1.003572,0.952341,1.547657,0.000493,3139.570219,2.936522,2.936522,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_noise,cross_battn_amlp,1.000000,0.042108,0.783914,0.741805,1.371866,0.167545,8.188023,2.936522,2.936522,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_dark,cross_battn_amlp,1.000000,0.008408,1.001206,0.992798,1.006660,0.002375,423.939559,3.508863,3.508863,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_dark,cross_battn_amlp,1.000000,0.019032,1.010718,0.991686,1.028271,0.001005,1023.012168,3.508863,3.508863,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_dark,cross_battn_amlp,1.000000,0.019055,1.011650,0.992594,1.002353,0.000719,1393.956478,3.508863,3.508863,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_dark,cross_battn_amlp,1.000000,0.033027,1.000742,0.967715,0.982101,0.000133,7384.187823,3.508863,3.508863,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_dark,cross_battn_amlp,1.000000,0.070051,0.997522,0.927470,0.958085,0.000085,11304.049538,3.508863,3.508863,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_dark,cross_battn_amlp,1.000000,0.074625,0.868703,0.794078,0.988208,0.043596,22.667390,1.494131,1.494131,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_sale,cross_battn_amlp,1.000000,-0.009219,1.014530,1.023749,1.005866,0.009259,108.640239,1.845713,-1.845713,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_sale,cross_battn_amlp,1.000000,0.024035,0.998224,0.974190,0.950558,0.005855,162.342397,1.845713,-1.845713,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_sale,cross_battn_amlp,1.000000,0.078539,0.997416,0.918877,1.132256,0.005459,207.400909,1.845713,-1.845713,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_sale,cross_battn_amlp,1.000000,0.111409,0.992969,0.881561,1.095360,0.002129,514.477640,1.845713,-1.845713,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_sale,cross_battn_amlp,1.000000,0.195432,1.000436,0.805004,0.986086,0.000891,1106.321527,1.845713,-1.845713,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_sale,cross_battn_amlp,1.000000,0.179750,0.847748,0.667998,0.933212,0.191630,4.869850,1.170667,-1.170667,L6.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_error,cross_battn_amlp,1.000000,0.009374,1.008421,0.999047,0.997999,0.011522,86.614885,1.426314,1.426314,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_error,cross_battn_amlp,1.000000,0.015359,1.007346,0.991987,0.987043,0.002450,402.915894,1.426314,1.426314,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_error,cross_battn_amlp,1.000000,0.026813,1.002600,0.975787,0.987493,0.001128,875.679612,1.426314,1.426314,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_error,cross_battn_amlp,1.000000,0.027022,1.002029,0.975007,1.031304,0.001752,588.627325,1.504508,1.504508,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_error,cross_battn_amlp,1.000000,0.014707,0.998113,0.983405,0.965531,0.000418,2309.171152,1.504508,1.504508,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_error,cross_battn_amlp,1.000000,0.031000,0.919933,0.888934,1.046083,0.147929,7.071511,1.504508,1.504508,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_wind,cross_battn_amlp,1.000000,0.003546,1.001661,0.998116,0.992769,0.004333,229.092049,0.614094,0.614094,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_wind,cross_battn_amlp,1.000000,0.024229,0.987064,0.962835,0.974960,0.001559,625.289146,1.511901,1.511901,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_wind,cross_battn_amlp,1.000000,0.010793,0.992214,0.981421,0.932464,0.000816,1142.844068,1.511901,1.511901,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_wind,cross_battn_amlp,1.000000,0.079234,0.994251,0.915017,0.840366,0.000898,936.074942,2.091961,2.091961,L3.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_wind,cross_battn_amlp,1.000000,0.058332,1.000215,0.941883,0.988856,0.000528,1873.145167,2.108744,2.108744,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_wind,cross_battn_amlp,1.000000,0.048576,0.800904,0.752329,0.983078,0.220386,4.460706,2.108744,2.108744,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,causal,logic_because_busy,cross_battn_amlp,1.000000,0.007298,0.981046,0.973748,1.038931,0.036427,28.521031,0.481953,0.481953,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,causal,logic_because_busy,cross_battn_amlp,1.000000,0.004307,0.982752,0.978445,1.150749,0.005967,192.838363,0.994701,0.994701,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,causal,logic_because_busy,cross_battn_amlp,1.000000,0.015936,0.989644,0.973708,1.113990,0.010509,106.000485,0.994701,0.994701,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,causal,logic_because_busy,cross_battn_amlp,1.000000,0.023890,0.993892,0.970002,0.976249,0.009393,103.934210,2.801622,2.801622,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,causal,logic_because_busy,cross_battn_amlp,1.000000,0.106130,1.000426,0.894296,1.084932,0.001233,879.792942,2.801622,2.801622,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,causal,logic_because_busy,cross_battn_amlp,1.000000,0.103838,0.863441,0.759603,1.095921,0.314555,3.484034,2.801622,2.801622,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_rain,cross_battn_amlp,1.000000,-0.003720,0.976396,0.980116,1.017814,0.015571,65.367747,0.687963,-0.687963,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_rain,cross_battn_amlp,1.000000,0.011969,0.978762,0.966793,1.000259,0.017012,58.795629,0.687963,-0.687963,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_rain,cross_battn_amlp,1.000000,0.009454,0.996468,0.987013,0.972985,0.002773,350.935937,0.687963,-0.687963,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_rain,cross_battn_amlp,1.000000,-0.011439,0.998605,1.010044,1.024381,0.001583,647.215554,2.158254,2.158254,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_rain,cross_battn_amlp,1.000000,-0.053339,0.992214,1.045553,1.172239,0.001184,990.290490,2.158254,2.158254,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_rain,cross_battn_amlp,1.000000,-0.069098,0.764568,0.833666,1.273522,0.131427,9.689976,2.158254,2.158254,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_hungry,cross_battn_amlp,1.000000,-0.003938,0.967068,0.971006,1.037520,0.034536,30.041985,0.554779,-0.554779,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_hungry,cross_battn_amlp,1.000000,0.012452,0.988789,0.976337,0.998052,0.009723,102.651060,0.554779,-0.554779,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_hungry,cross_battn_amlp,1.000000,0.003892,0.988564,0.984672,1.020150,0.010417,97.933162,0.554779,-0.554779,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_hungry,cross_battn_amlp,1.000000,0.063210,1.006761,0.943552,0.840302,0.002229,377.022279,2.023354,2.023354,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_hungry,cross_battn_amlp,1.000000,0.034578,1.001840,0.967263,1.047084,0.000238,4403.676807,2.023354,2.023354,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_hungry,cross_battn_amlp,1.000000,0.051559,0.936242,0.884683,1.030832,0.041884,24.611573,2.023354,2.023354,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_alarm,cross_battn_amlp,1.000000,0.021566,0.942284,0.920718,0.966719,0.087481,11.050559,0.940212,-0.940212,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_alarm,cross_battn_amlp,1.000000,0.006162,0.950764,0.944602,1.029176,0.047731,21.561858,0.940212,-0.940212,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_alarm,cross_battn_amlp,1.000000,0.060515,0.970410,0.909895,0.890753,0.018380,48.462312,0.940212,-0.940212,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_alarm,cross_battn_amlp,1.000000,0.108970,0.988624,0.879654,0.835134,0.006098,136.959410,2.120867,2.120867,L3.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_alarm,cross_battn_amlp,1.000000,0.140127,0.994112,0.853985,0.779885,0.000791,986.566264,2.120867,2.120867,L3.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_alarm,cross_battn_amlp,1.000000,0.130977,0.943405,0.812428,0.809259,0.118705,6.817415,2.095992,2.095992,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_late,cross_battn_amlp,1.000000,-0.005928,0.959865,0.965793,1.004593,0.046681,21.520337,1.033149,-1.033149,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_late,cross_battn_amlp,1.000000,-0.007380,0.991759,0.999138,0.981310,0.008996,109.076896,1.033149,-1.033149,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_late,cross_battn_amlp,1.000000,-0.013917,1.000999,1.014916,1.123135,0.004428,253.637343,1.033149,-1.033149,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
